deal_id,month,collections_available,servicing_fee_paid,senior_interest_paid,senior_principal_paid,subordinate_interest_paid,subordinate_principal_paid,excess_spread_to_originator,ce_opening_balance,ce_drawn_this_month,ce_closing_balance,ce_cover_ratio
D0265,2025-01-01,9.08,0.2,1.36,6.86,0.0,0.0,0.66,18.37,0.0,18.37,0.1374
D0265,2025-02-01,8.1,0.2,1.44,6.02,0.0,0.0,0.44,18.37,0.0,18.37,0.1439
D0265,2025-03-01,8.35,0.19,1.33,6.65,0.0,0.0,0.18,18.37,0.0,18.37,0.1518
D0265,2025-04-01,8.37,0.18,1.27,6.53,0.0,0.0,0.39,18.37,0.0,18.37,0.1605
D0265,2025-05-01,6.76,0.17,1.09,5.28,0.0,0.0,0.22,18.37,0.0,18.37,0.1682
D0265,2025-06-01,7.53,0.16,1.25,5.99,0.0,0.0,0.13,18.37,0.0,18.37,0.178
D0265,2025-07-01,6.2,0.15,1.01,4.66,0.0,0.0,0.38,18.37,0.0,18.37,0.1864
D0265,2025-08-01,5.6,0.14,1.04,4.19,0.0,0.0,0.23,18.37,0.0,18.37,0.1947
D0265,2025-09-01,6.28,0.14,0.87,5.05,0.0,0.0,0.22,18.37,0.0,18.37,0.2057
D0265,2025-10-01,5.54,0.13,0.96,4.23,0.0,0.0,0.22,18.37,0.0,18.37,0.2159
D0265,2025-11-01,5.36,0.12,0.84,4.33,0.0,0.0,0.07,18.37,0.0,18.37,0.2275
D0265,2025-12-01,4.71,0.12,0.77,3.66,0.0,0.0,0.16,18.37,0.0,18.37,0.2383
D0265,2026-01-01,4.63,0.11,0.78,3.58,0.0,0.0,0.16,18.37,0.0,18.37,0.2499
D0265,2026-02-01,5.12,0.11,0.77,3.97,0.0,0.0,0.27,18.37,0.0,18.37,0.2642
D0268,2025-07-01,15.62,0.11,2.85,12.01,0.0,0.0,0.65,17.92,0.0,17.92,0.0725
D0268,2025-08-01,13.58,0.11,2.3,11.09,0.0,0.0,0.08,17.92,0.0,17.92,0.0759
D0268,2025-09-01,15.56,0.1,2.6,11.85,0.0,0.0,1.01,17.92,0.0,17.92,0.0799
D0268,2025-10-01,12.77,0.1,2.26,9.56,0.0,0.0,0.85,17.92,0.0,17.92,0.0834
D0268,2025-11-01,13.51,0.09,2.16,10.48,0.0,0.0,0.78,17.92,0.0,17.92,0.0877
D0268,2025-12-01,10.23,0.09,1.89,8.25,0.0,0.0,0.0,17.92,0.43,17.49,0.0892
D0268,2026-01-01,11.97,0.09,2.07,9.81,0.0,0.0,0.0,17.49,0.12,17.37,0.0933
D0268,2026-02-01,10.63,0.08,2.01,8.54,0.0,0.0,0.0,17.37,0.42,16.95,0.0954
D0268,2026-03-01,10.52,0.08,1.77,8.67,0.0,0.0,0.0,16.95,0.23,16.72,0.0989
D0268,2026-04-01,9.87,0.07,1.47,7.91,0.0,0.0,0.42,16.72,0.0,16.72,0.1038
D0268,2026-05-01,9.09,0.07,1.65,7.37,0.0,0.0,0.0,16.72,0.31,16.41,0.1067
D0268,2026-06-01,9.38,0.07,1.48,7.83,0.0,0.0,0.0,16.41,0.23,16.18,0.1109
D0268,2026-07-01,8.07,0.06,1.32,6.29,0.0,0.0,0.4,16.18,0.0,16.18,0.1159
D0270,2025-03-01,3.57,0.05,0.78,2.55,0.0,0.0,0.19,0.0,0.0,0.0,0.0
D0270,2025-04-01,3.39,0.05,0.68,2.35,0.0,0.0,0.31,0.0,0.0,0.0,0.0
D0270,2025-05-01,3.28,0.05,0.77,2.37,0.0,0.0,0.09,0.0,0.0,0.0,0.0
D0270,2025-06-01,3.19,0.05,0.76,2.27,0.0,0.0,0.11,0.0,0.0,0.0,0.0
D0270,2025-07-01,3.36,0.04,0.62,2.35,0.0,0.0,0.35,0.0,0.0,0.0,0.0
D0270,2025-08-01,3.16,0.04,0.65,2.18,0.0,0.0,0.29,0.0,0.0,0.0,0.0
D0270,2025-09-01,3.01,0.04,0.72,2.02,0.0,0.0,0.23,0.0,0.0,0.0,0.0
D0270,2025-10-01,2.86,0.04,0.71,2.07,0.0,0.0,0.04,0.0,0.0,0.0,0.0
D0270,2025-11-01,2.76,0.04,0.65,1.95,0.0,0.0,0.12,0.0,0.0,0.0,0.0
D0270,2025-12-01,2.72,0.04,0.55,1.96,0.0,0.0,0.17,0.0,0.0,0.0,0.0
D0270,2026-01-01,2.5,0.04,0.57,1.87,0.0,0.0,0.02,0.0,0.0,0.0,0.0
D0270,2026-02-01,2.77,0.04,0.63,1.94,0.0,0.0,0.16,0.0,0.0,0.0,0.0
D0270,2026-03-01,2.32,0.04,0.53,1.68,0.0,0.0,0.07,0.0,0.0,0.0,0.0
D0270,2026-04-01,2.27,0.03,0.47,1.62,0.0,0.0,0.15,0.0,0.0,0.0,0.0
D0270,2026-05-01,2.41,0.03,0.52,1.64,0.0,0.0,0.22,0.0,0.0,0.0,0.0
D0270,2026-06-01,2.38,0.03,0.48,1.65,0.0,0.0,0.22,0.0,0.0,0.0,0.0
D0270,2026-07-01,2.4,0.03,0.49,1.66,0.0,0.0,0.22,0.0,0.0,0.0,0.0
D0275,2025-11-01,0.85,0.03,0.0,0.0,0.23,0.56,0.03,0.23,0.0,0.23,
D0275,2025-12-01,0.78,0.03,0.0,0.0,0.18,0.54,0.03,0.23,0.0,0.23,
D0275,2026-02-01,0.76,0.03,0.0,0.0,0.19,0.51,0.03,0.23,0.0,0.23,
D0275,2026-03-01,0.74,0.03,0.0,0.0,0.18,0.48,0.05,0.23,0.0,0.23,
D0275,2026-04-01,0.74,0.03,0.0,0.0,0.18,0.48,0.05,0.23,0.0,0.23,
D0275,2026-05-01,0.72,0.02,0.0,0.0,0.18,0.47,0.05,0.23,0.0,0.23,
D0275,2026-06-01,0.65,0.02,0.0,0.0,0.17,0.46,0.0,0.23,0.0,0.23,
D0275,2026-07-01,0.65,0.02,0.0,0.0,0.15,0.47,0.01,0.23,0.0,0.23,
D0276,2026-02-01,4.25,0.07,0.97,3.14,0.0,0.0,0.07,0.0,0.0,0.0,0.0
D0276,2026-03-01,3.97,0.07,0.88,2.93,0.0,0.0,0.09,0.0,0.0,0.0,0.0
D0276,2026-04-01,4.2,0.06,0.89,3.21,0.0,0.0,0.04,0.0,0.0,0.0,0.0
D0276,2026-05-01,4.29,0.06,0.87,3.01,0.0,0.0,0.35,0.0,0.0,0.0,0.0
D0276,2026-07-01,3.49,0.06,0.87,2.51,0.0,0.0,0.05,0.0,0.0,0.0,0.0
D0277,2024-08-01,12.55,0.29,2.72,9.12,0.0,0.0,0.42,19.69,0.0,19.69,0.0706
D0277,2024-09-01,13.89,0.28,2.38,9.95,0.0,0.0,1.28,19.69,0.0,19.69,0.0732
D0277,2024-10-01,12.97,0.27,2.27,9.27,0.0,0.0,1.16,19.69,0.0,19.69,0.0759
D0277,2024-11-01,10.94,0.26,2.02,8.51,0.0,0.0,0.15,19.69,0.0,19.69,0.0784
D0277,2024-12-01,11.53,0.25,2.2,8.7,0.0,0.0,0.38,19.69,0.0,19.69,0.0812
D0277,2025-01-01,11.6,0.24,1.99,8.84,0.0,0.0,0.53,19.69,0.0,19.69,0.0843
D0277,2025-02-01,11.3,0.23,1.82,8.67,0.0,0.0,0.58,19.69,0.0,19.69,0.0876
D0277,2025-03-01,10.67,0.22,1.87,8.29,0.0,0.0,0.29,19.69,0.0,19.69,0.0909
D0277,2025-04-01,12.35,0.22,1.89,9.41,0.0,0.0,0.83,19.69,0.0,19.69,0.0951
D0277,2025-05-01,10.45,0.21,1.51,8.27,0.0,0.0,0.46,19.69,0.0,19.69,0.099
D0277,2025-06-01,9.0,0.2,1.79,6.51,0.0,0.0,0.5,19.69,0.0,19.69,0.1024
D0277,2025-07-01,8.5,0.19,1.53,5.87,0.0,0.0,0.91,19.69,0.0,19.69,0.1056
D0277,2025-08-01,8.27,0.19,1.56,6.44,0.0,0.0,0.08,19.69,0.0,19.69,0.1094
D0277,2025-09-01,9.43,0.18,1.58,6.97,0.0,0.0,0.7,19.69,0.0,19.69,0.1138
D0277,2025-10-01,9.55,0.17,1.5,7.48,0.0,0.0,0.4,19.69,0.0,19.69,0.1189
D0277,2025-11-01,9.06,0.16,1.46,6.79,0.0,0.0,0.65,19.69,0.0,19.69,0.124
D0277,2025-12-01,8.74,0.16,1.39,6.64,0.0,0.0,0.55,19.69,0.0,19.69,0.1294
D0277,2026-01-01,12.21,0.15,1.25,10.21,0.0,0.0,0.6,19.69,0.0,19.69,0.1387
D0277,2026-02-01,6.5,0.14,1.09,4.76,0.0,0.0,0.51,19.69,0.0,19.69,0.1435
D0277,2026-03-01,5.85,0.14,1.01,4.57,0.0,0.0,0.13,19.69,0.0,19.69,0.1484
D0277,2026-04-01,5.61,0.13,1.01,4.32,0.0,0.0,0.15,19.69,0.0,19.69,0.1534
D0277,2026-05-01,6.1,0.13,0.97,4.85,0.0,0.0,0.15,19.69,0.0,19.69,0.1595
D0277,2026-06-01,5.83,0.12,0.95,4.56,0.0,0.0,0.2,19.69,0.0,19.69,0.1656
D0277,2026-07-01,5.68,0.12,1.1,3.92,0.0,0.0,0.54,19.69,0.0,19.69,0.1712
D0278,2024-04-01,19.64,0.29,2.6,15.8,0.0,0.0,0.95,23.52,0.0,23.52,0.0764
D0278,2024-05-01,19.79,0.28,2.06,16.13,0.0,0.0,1.32,23.52,0.0,23.52,0.0807
D0278,2024-08-01,14.45,0.24,2.06,12.12,0.0,0.0,0.03,23.52,0.0,23.52,0.0934
D0278,2024-09-01,12.98,0.23,1.81,10.27,0.0,0.0,0.67,23.52,0.0,23.52,0.0974
D0278,2024-10-01,13.05,0.22,1.65,10.88,0.0,0.0,0.3,23.52,0.0,23.52,0.102
D0278,2024-11-01,12.61,0.21,1.59,10.81,0.0,0.0,0.0,23.52,0.32,23.2,0.1055
D0278,2024-12-01,12.77,0.2,1.86,10.71,0.0,0.0,0.0,23.2,0.34,22.86,0.1093
D0278,2025-01-01,14.31,0.19,1.29,12.17,0.0,0.0,0.66,22.86,0.0,22.86,0.1161
D0278,2025-02-01,11.98,0.18,1.32,10.48,0.0,0.0,0.0,22.86,0.4,22.46,0.1204
D0278,2025-03-01,10.96,0.17,1.38,8.77,0.0,0.0,0.64,22.46,0.0,22.46,0.1264
D0278,2025-04-01,10.76,0.16,1.23,9.37,0.0,0.0,0.0,22.46,0.42,22.04,0.1309
D0278,2025-05-01,10.78,0.15,1.39,9.24,0.0,0.0,0.0,22.04,0.11,21.93,0.1378
D0278,2025-06-01,10.0,0.14,1.16,8.7,0.0,0.0,0.0,21.93,0.22,21.71,0.1443
D0278,2025-07-01,9.61,0.14,1.16,7.86,0.0,0.0,0.45,21.71,0.0,21.71,0.1523
D0278,2025-08-01,8.41,0.13,1.18,6.46,0.0,0.0,0.64,21.71,0.0,21.71,0.1595
D0278,2025-09-01,9.38,0.12,0.9,7.72,0.0,0.0,0.64,21.71,0.0,21.71,0.1691
D0278,2025-10-01,8.54,0.12,1.03,6.85,0.0,0.0,0.54,21.71,0.0,21.71,0.1787
D0278,2025-11-01,11.45,0.11,0.84,10.13,0.0,0.0,0.37,21.71,0.0,21.71,0.1949
D0278,2025-12-01,7.66,0.1,0.85,6.37,0.0,0.0,0.34,21.71,0.0,21.71,0.2067
D0278,2026-01-01,6.02,0.09,0.78,4.97,0.0,0.0,0.18,21.71,0.0,21.71,0.217
D0278,2026-02-01,5.33,0.09,0.68,4.49,0.0,0.0,0.07,21.71,0.0,21.71,0.2272
D0278,2026-03-01,5.5,0.09,0.71,4.58,0.0,0.0,0.12,21.71,0.0,21.71,0.2387
D0278,2026-04-01,6.08,0.08,0.62,4.95,0.0,0.0,0.43,21.71,0.0,21.71,0.2524
D0278,2026-05-01,5.11,0.08,0.58,4.3,0.0,0.0,0.15,21.71,0.0,21.71,0.2657
D0278,2026-06-01,5.08,0.07,0.6,4.06,0.0,0.0,0.35,21.71,0.0,21.71,0.2796
D0278,2026-07-01,5.05,0.07,0.49,4.36,0.0,0.0,0.13,21.71,0.0,21.71,0.2962
D0279,2024-06-01,7.44,0.21,1.8,5.07,0.0,0.0,0.36,4.14,0.0,4.14,0.0247
D0279,2024-07-01,7.11,0.21,1.76,5.09,0.0,0.0,0.05,4.14,0.0,4.14,0.0255
D0279,2024-08-01,7.41,0.2,1.81,4.76,0.0,0.0,0.64,4.14,0.0,4.14,0.0263
D0279,2024-09-01,6.99,0.19,1.63,4.56,0.0,0.0,0.61,4.14,0.0,4.14,0.0271
D0279,2024-10-01,6.22,0.19,1.4,4.47,0.0,0.0,0.16,4.14,0.0,4.14,0.0279
D0279,2024-11-01,6.64,0.18,1.4,4.51,0.0,0.0,0.55,4.14,0.0,4.14,0.0288
D0279,2024-12-01,6.06,0.18,1.48,4.2,0.0,0.0,0.2,4.14,0.0,4.14,0.0296
D0279,2025-01-01,6.64,0.17,1.53,4.28,0.0,0.0,0.66,4.14,0.0,4.14,0.0306
D0279,2025-02-01,5.79,0.17,1.3,4.02,0.0,0.0,0.3,4.14,0.0,4.14,0.0315
D0279,2025-03-01,5.6,0.16,1.43,3.9,0.0,0.0,0.11,4.14,0.0,4.14,0.0325
D0279,2025-04-01,5.4,0.16,1.26,3.82,0.0,0.0,0.16,4.14,0.0,4.14,0.0335
D0279,2025-05-01,5.35,0.15,1.17,3.62,0.0,0.0,0.41,4.14,0.0,4.14,0.0345
D0279,2025-06-01,5.08,0.15,1.18,3.71,0.0,0.0,0.04,4.14,0.0,4.14,0.0356
D0279,2025-07-01,5.24,0.14,1.3,3.46,0.0,0.0,0.34,4.14,0.0,4.14,0.0367
D0279,2025-08-01,5.15,0.14,1.17,3.39,0.0,0.0,0.45,4.14,0.0,4.14,0.0378
D0279,2025-09-01,4.67,0.13,1.0,3.27,0.0,0.0,0.27,4.14,0.0,4.14,0.039
D0279,2025-10-01,4.27,0.13,0.96,3.09,0.0,0.0,0.09,4.14,0.0,4.14,0.0401
D0279,2025-11-01,4.88,0.13,1.08,3.18,0.0,0.0,0.49,4.14,0.0,4.14,0.0414
D0279,2025-12-01,4.45,0.12,0.95,2.94,0.0,0.0,0.44,4.14,0.0,4.14,0.0427
D0279,2026-01-01,4.03,0.12,0.98,2.88,0.0,0.0,0.05,4.14,0.0,4.14,0.044
D0279,2026-03-01,3.89,0.11,0.91,2.74,0.0,0.0,0.13,4.14,0.0,4.14,0.0476
D0279,2026-04-01,3.8,0.11,0.94,2.66,0.0,0.0,0.09,4.14,0.0,4.14,0.0491
D0279,2026-05-01,3.61,0.1,0.84,2.53,0.0,0.0,0.14,4.14,0.0,4.14,0.0507
D0279,2026-06-01,3.48,0.1,0.78,2.52,0.0,0.0,0.08,4.14,0.0,4.14,0.0523
D0279,2026-07-01,3.61,0.1,0.86,2.31,0.0,0.0,0.34,4.14,0.0,4.14,0.0538
D0282,2024-04-01,1.14,0.02,0.0,0.0,0.17,0.89,0.06,0.76,0.0,0.76,
D0282,2024-05-01,1.16,0.02,0.0,0.0,0.16,0.9,0.08,0.76,0.0,0.76,
D0282,2024-06-01,1.06,0.02,0.0,0.0,0.17,0.84,0.03,0.76,0.0,0.76,
D0282,2024-07-01,1.06,0.02,0.0,0.0,0.18,0.8,0.06,0.76,0.0,0.76,
D0282,2024-08-01,0.95,0.02,0.0,0.0,0.15,0.71,0.07,0.76,0.0,0.76,
D0282,2024-09-01,0.93,0.02,0.0,0.0,0.13,0.78,0.0,0.76,0.05,0.71,
D0282,2024-10-01,0.94,0.02,0.0,0.0,0.15,0.74,0.03,0.71,0.0,0.71,
D0282,2024-11-01,0.8,0.02,0.0,0.0,0.14,0.64,0.0,0.71,0.0,0.71,
D0282,2025-01-01,0.82,0.02,0.0,0.0,0.13,0.64,0.03,0.71,0.0,0.71,
D0282,2025-02-01,0.71,0.01,0.0,0.0,0.11,0.57,0.02,0.71,0.0,0.71,
D0282,2025-03-01,0.68,0.01,0.0,0.0,0.12,0.52,0.03,0.71,0.0,0.71,
D0282,2025-05-01,0.66,0.01,0.0,0.0,0.1,0.53,0.02,0.71,0.0,0.71,
D0282,2025-06-01,0.61,0.01,0.0,0.0,0.09,0.51,0.0,0.71,0.01,0.7,
D0282,2025-07-01,0.59,0.01,0.0,0.0,0.1,0.47,0.01,0.7,0.0,0.7,
D0282,2025-08-01,0.53,0.01,0.0,0.0,0.08,0.44,0.0,0.7,0.02,0.68,
D0282,2025-09-01,0.5,0.01,0.0,0.0,0.08,0.39,0.02,0.68,0.0,0.68,
D0282,2025-10-01,0.48,0.01,0.0,0.0,0.08,0.39,0.0,0.68,0.0,0.68,
D0282,2025-11-01,0.5,0.01,0.0,0.0,0.07,0.39,0.03,0.68,0.0,0.68,
D0282,2025-12-01,0.46,0.01,0.0,0.0,0.08,0.35,0.02,0.68,0.0,0.68,
D0282,2026-01-01,0.46,0.01,0.0,0.0,0.07,0.34,0.04,0.68,0.0,0.68,
D0282,2026-02-01,0.46,0.01,0.0,0.0,0.07,0.36,0.02,0.68,0.0,0.68,
D0282,2026-03-01,0.35,0.01,0.0,0.0,0.05,0.29,0.0,0.68,0.0,0.68,
D0282,2026-04-01,0.4,0.01,0.0,0.0,0.06,0.32,0.01,0.68,0.0,0.68,
D0282,2026-05-01,0.41,0.01,0.0,0.0,0.06,0.31,0.03,0.68,0.0,0.68,
D0282,2026-06-01,0.35,0.01,0.0,0.0,0.05,0.27,0.02,0.68,0.0,0.68,
D0282,2026-07-01,0.34,0.01,0.0,0.0,0.05,0.27,0.01,0.68,0.0,0.68,
D0283,2025-07-01,0.29,0.0,0.0,0.0,0.05,0.23,0.01,0.18,0.0,0.18,
D0283,2025-08-01,0.26,0.0,0.0,0.0,0.05,0.21,0.0,0.18,0.0,0.18,
D0283,2025-09-01,0.26,0.0,0.0,0.0,0.05,0.2,0.01,0.18,0.0,0.18,
D0283,2025-11-01,0.22,0.0,0.0,0.0,0.04,0.18,0.0,0.18,0.0,0.18,
D0283,2025-12-01,0.23,0.0,0.0,0.0,0.04,0.18,0.01,0.18,0.0,0.18,
D0283,2026-01-01,0.22,0.0,0.0,0.0,0.04,0.17,0.01,0.18,0.0,0.18,
D0283,2026-02-01,0.2,0.0,0.0,0.0,0.04,0.16,0.0,0.18,0.0,0.18,
D0283,2026-03-01,0.21,0.0,0.0,0.0,0.03,0.16,0.02,0.18,0.0,0.18,
D0283,2026-04-01,0.19,0.0,0.0,0.0,0.03,0.15,0.01,0.18,0.0,0.18,
D0283,2026-05-01,0.18,0.0,0.0,0.0,0.03,0.14,0.01,0.18,0.0,0.18,
D0283,2026-06-01,0.18,0.0,0.0,0.0,0.03,0.14,0.01,0.18,0.0,0.18,
D0283,2026-07-01,0.17,0.0,0.0,0.0,0.03,0.13,0.01,0.18,0.0,0.18,
D0286,2025-05-01,23.48,0.31,2.33,20.63,0.0,0.0,0.21,0.0,0.0,0.0,0.0
D0286,2025-06-01,22.86,0.29,2.37,19.9,0.0,0.0,0.3,0.0,0.0,0.0,0.0
D0286,2025-07-01,15.77,0.27,1.75,13.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D0286,2025-08-01,16.99,0.26,2.05,14.55,0.0,0.0,0.13,0.0,0.0,0.0,0.0
D0286,2025-09-01,14.77,0.24,1.69,12.27,0.0,0.0,0.57,0.0,0.0,0.0,0.0
D0286,2025-10-01,21.31,0.22,1.5,19.22,0.0,0.0,0.37,0.0,0.0,0.0,0.0
D0286,2025-11-01,14.38,0.21,1.58,12.38,0.0,0.0,0.21,0.0,0.0,0.0,0.0
D0286,2025-12-01,13.19,0.19,1.13,11.22,0.0,0.0,0.65,0.0,0.0,0.0,0.0
D0286,2026-02-01,12.85,0.17,1.29,10.81,0.0,0.0,0.58,0.0,0.0,0.0,0.0
D0286,2026-03-01,11.12,0.16,1.13,9.64,0.0,0.0,0.19,0.0,0.0,0.0,0.0
D0286,2026-04-01,13.89,0.14,1.24,11.98,0.0,0.0,0.53,0.0,0.0,0.0,0.0
D0286,2026-05-01,8.23,0.14,0.93,7.08,0.0,0.0,0.08,0.0,0.0,0.0,0.0
D0286,2026-06-01,8.97,0.13,1.08,7.75,0.0,0.0,0.01,0.0,0.0,0.0,0.0
D0286,2026-07-01,9.03,0.12,0.87,7.87,0.0,0.0,0.17,0.0,0.0,0.0,0.0
D0287,2025-07-01,7.8,0.16,0.72,6.6,0.0,0.0,0.32,7.07,0.0,7.07,0.0733
D0287,2025-08-01,6.47,0.15,0.84,5.45,0.0,0.0,0.03,7.07,0.0,7.07,0.0777
D0287,2025-09-01,6.58,0.14,0.75,5.27,0.0,0.0,0.42,7.07,0.0,7.07,0.0825
D0287,2025-10-01,6.09,0.13,0.6,5.05,0.0,0.0,0.31,7.07,0.0,7.07,0.0876
D0287,2025-11-01,6.24,0.12,0.67,5.17,0.0,0.0,0.28,7.07,0.0,7.07,0.0936
D0287,2025-12-01,5.8,0.11,0.6,5.09,0.0,0.0,0.0,7.07,0.19,6.88,0.0977
D0287,2026-01-01,5.16,0.11,0.6,4.43,0.0,0.0,0.02,6.88,0.0,6.88,0.1043
D0287,2026-02-01,5.12,0.1,0.57,4.45,0.0,0.0,0.0,6.88,0.15,6.73,0.1094
D0287,2026-04-01,4.09,0.09,0.53,3.47,0.0,0.0,0.0,6.73,0.18,6.55,0.1195
D0287,2026-05-01,4.02,0.08,0.43,3.36,0.0,0.0,0.15,6.55,0.0,6.55,0.1273
D0287,2026-06-01,4.01,0.08,0.45,3.42,0.0,0.0,0.06,6.55,0.0,6.55,0.1363
D0287,2026-07-01,3.23,0.07,0.42,2.74,0.0,0.0,0.0,6.55,0.13,6.42,0.1417
D0288,2025-06-01,11.41,0.22,1.8,8.82,0.0,0.0,0.57,6.98,0.0,6.98,0.0385
D0288,2025-07-01,10.33,0.21,1.58,7.72,0.0,0.0,0.82,6.98,0.0,6.98,0.0402
D0288,2025-08-01,11.43,0.2,1.53,9.09,0.0,0.0,0.61,6.98,0.0,6.98,0.0424
D0288,2025-09-01,10.01,0.19,1.45,8.25,0.0,0.0,0.12,6.98,0.0,6.98,0.0446
D0288,2025-10-01,9.9,0.18,1.27,8.16,0.0,0.0,0.29,6.98,0.0,6.98,0.0471
D0288,2025-11-01,8.71,0.17,1.2,7.32,0.0,0.0,0.02,6.98,0.0,6.98,0.0495
D0288,2025-12-01,13.63,0.15,1.26,12.01,0.0,0.0,0.21,6.98,0.0,6.98,0.0542
D0288,2026-01-01,10.63,0.14,1.15,9.12,0.0,0.0,0.22,6.98,0.0,6.98,0.0583
D0288,2026-02-01,7.72,0.13,1.0,6.19,0.0,0.0,0.4,6.98,0.0,6.98,0.0615
D0288,2026-03-01,6.55,0.13,0.95,5.09,0.0,0.0,0.38,6.98,0.0,6.98,0.0643
D0288,2026-04-01,7.14,0.12,0.87,5.67,0.0,0.0,0.48,6.98,0.0,6.98,0.0679
D0288,2026-05-01,5.91,0.12,0.73,4.7,0.0,0.0,0.36,6.98,0.0,6.98,0.0711
D0288,2026-06-01,8.15,0.11,0.73,7.14,0.0,0.0,0.17,6.98,0.0,6.98,0.0767
D0288,2026-07-01,4.92,0.1,0.79,3.97,0.0,0.0,0.06,6.98,0.0,6.98,0.0802
D0289,2024-10-01,23.31,0.19,2.92,19.41,0.0,0.0,0.79,21.87,0.0,21.87,0.0696
D0289,2024-11-01,20.41,0.18,2.92,16.41,0.0,0.0,0.9,21.87,0.0,21.87,0.0735
D0289,2024-12-01,18.47,0.17,2.78,15.0,0.0,0.0,0.52,21.87,0.0,21.87,0.0774
D0289,2025-01-01,17.2,0.16,2.41,13.56,0.0,0.0,1.07,21.87,0.0,21.87,0.0813
D0289,2025-02-01,18.62,0.15,2.36,15.18,0.0,0.0,0.93,21.87,0.0,21.87,0.0861
D0289,2025-03-01,15.16,0.15,2.27,12.21,0.0,0.0,0.53,21.87,0.0,21.87,0.0905
D0289,2025-04-01,15.79,0.14,2.1,12.76,0.0,0.0,0.79,21.87,0.0,21.87,0.0955
D0289,2025-05-01,15.45,0.13,1.96,12.46,0.0,0.0,0.9,21.87,0.0,21.87,0.101
D0289,2025-06-01,14.51,0.12,1.99,11.57,0.0,0.0,0.83,21.87,0.0,21.87,0.1068
D0289,2025-07-01,14.36,0.12,1.72,11.95,0.0,0.0,0.57,21.87,0.0,21.87,0.1134
D0289,2025-08-01,13.49,0.11,1.95,10.88,0.0,0.0,0.55,21.87,0.0,21.87,0.1201
D0289,2025-09-01,12.91,0.1,1.61,10.54,0.0,0.0,0.66,21.87,0.0,21.87,0.1275
D0289,2025-10-01,10.12,0.1,1.65,8.2,0.0,0.0,0.17,21.87,0.0,21.87,0.1339
D0289,2025-11-01,10.06,0.09,1.4,8.55,0.0,0.0,0.02,21.87,0.0,21.87,0.1413
D0289,2025-12-01,9.81,0.09,1.48,7.74,0.0,0.0,0.5,21.87,0.0,21.87,0.1488
D0289,2026-01-01,9.76,0.08,1.5,8.12,0.0,0.0,0.06,21.87,0.0,21.87,0.1575
D0289,2026-02-01,9.33,0.08,1.23,7.67,0.0,0.0,0.35,21.87,0.0,21.87,0.1667
D0289,2026-03-01,8.51,0.08,1.09,7.02,0.0,0.0,0.32,21.87,0.0,21.87,0.1761
D0289,2026-04-01,7.84,0.07,0.97,6.35,0.0,0.0,0.45,21.87,0.0,21.87,0.1856
D0289,2026-05-01,7.92,0.07,1.04,6.51,0.0,0.0,0.3,21.87,0.0,21.87,0.1964
D0289,2026-06-01,7.73,0.06,1.03,6.36,0.0,0.0,0.28,21.87,0.0,21.87,0.2083
D0289,2026-07-01,6.88,0.06,0.99,5.74,0.0,0.0,0.09,21.87,0.0,21.87,0.2204
D0291,2026-03-01,3.14,0.06,0.8,1.95,0.0,0.0,0.33,4.39,0.0,4.39,0.0581
D0291,2026-04-01,3.27,0.06,0.81,2.05,0.0,0.0,0.35,4.39,0.0,4.39,0.0597
D0291,2026-05-01,2.79,0.06,0.83,1.89,0.0,0.0,0.01,4.39,0.0,4.39,0.0613
D0291,2026-06-01,2.94,0.05,0.8,1.79,0.0,0.0,0.3,4.39,0.0,4.39,0.0629
D0291,2026-07-01,2.81,0.05,0.83,1.81,0.0,0.0,0.12,4.39,0.0,4.39,0.0645
D0295,2024-11-01,4.2,0.04,0.42,3.7,0.0,0.0,0.04,3.2,0.0,3.2,0.0699
D0295,2024-12-01,3.68,0.04,0.36,3.09,0.0,0.0,0.19,3.2,0.0,3.2,0.075
D0295,2025-01-01,3.58,0.04,0.39,3.05,0.0,0.0,0.1,3.2,0.0,3.2,0.0807
D0295,2025-02-01,3.45,0.04,0.34,2.96,0.0,0.0,0.11,3.2,0.0,3.2,0.0872
D0295,2025-04-01,2.34,0.03,0.29,1.94,0.0,0.0,0.08,3.2,0.0,3.2,0.0986
D0295,2025-05-01,2.17,0.03,0.27,1.87,0.0,0.0,0.0,3.2,0.0,3.2,0.1046
D0295,2025-06-01,2.59,0.03,0.24,2.2,0.0,0.0,0.12,3.2,0.0,3.2,0.1127
D0295,2025-07-01,2.06,0.03,0.25,1.71,0.0,0.0,0.07,3.2,0.0,3.2,0.1199
D0295,2025-08-01,2.03,0.02,0.25,1.69,0.0,0.0,0.07,3.2,0.0,3.2,0.128
D0295,2025-10-01,2.05,0.02,0.2,1.74,0.0,0.0,0.09,3.2,0.0,3.2,0.1473
D0295,2025-11-01,1.64,0.02,0.18,1.38,0.0,0.0,0.06,3.2,0.0,3.2,0.1572
D0296,2025-04-01,5.99,0.07,1.22,4.34,0.0,0.0,0.36,4.94,0.0,4.94,0.0399
D0296,2025-05-01,6.48,0.06,1.16,4.8,0.0,0.0,0.46,4.94,0.0,4.94,0.0416
D0296,2025-06-01,6.43,0.06,1.06,5.01,0.0,0.0,0.3,4.94,0.0,4.94,0.0434
D0296,2025-07-01,6.23,0.06,1.23,4.72,0.0,0.0,0.22,4.94,0.0,4.94,0.0453
